          32 ,           1 ,   1.0000000000000000     
          35 ,           1 ,   1.0000000000000000     
         108 ,           1 ,   1.0000000000000000     
         144 ,           1 ,  -2.0000000000000000     
         269 ,           1 ,  -1.0000000000000000     
         286 ,           1 ,  -1.0000000000000000     
         144 ,           2 ,  -1.0000000000000000     
         271 ,           2 ,  -1.0000000000000000     
         278 ,           2 ,   1.0000000000000000     
          58 ,           3 ,   1.0000000000000000     
         144 ,           3 ,  -1.0000000000000000     
         260 ,           3 ,  -1.0000000000000000     
          28 ,           4 ,   1.0000000000000000     
          32 ,           4 ,   1.0000000000000000     
         135 ,           4 ,  -2.0000000000000000     
         269 ,           4 ,  -1.0000000000000000     
         286 ,           4 ,  -1.0000000000000000     
         135 ,           5 ,  -1.0000000000000000     
         271 ,           5 ,  -1.0000000000000000     
         282 ,           5 ,   1.0000000000000000     
          59 ,           6 ,   1.0000000000000000     
         135 ,           6 ,  -1.0000000000000000     
         260 ,           6 ,  -1.0000000000000000     
          35 ,           7 ,   1.0000000000000000     
         108 ,           7 ,   1.0000000000000000     
         208 ,           7 ,  -1.0000000000000000     
         286 ,           7 ,  -1.0000000000000000     
          32 ,           8 ,   1.0000000000000000     
          35 ,           8 ,   1.0000000000000000     
         108 ,           8 ,   1.0000000000000000     
         269 ,           8 ,  -1.0000000000000000     
         286 ,           8 ,  -1.0000000000000000     
          35 ,           9 ,   1.0000000000000000     
         108 ,           9 ,   1.0000000000000000     
         286 ,           9 ,  -1.0000000000000000     
          85 ,          10 ,   1.0000000000000000     
         262 ,          10 ,  -1.0000000000000000     
         286 ,          10 ,  -1.0000000000000000     
          85 ,          11 ,  -1.0000000000000000     
         262 ,          11 ,   1.0000000000000000     
         286 ,          11 ,   1.0000000000000000     
          35 ,          12 ,   2.0000000000000000     
          85 ,          12 ,  -1.0000000000000000     
         108 ,          12 ,   2.0000000000000000     
         262 ,          12 ,   1.0000000000000000     
         279 ,          12 ,  -1.0000000000000000     
         286 ,          12 ,  -1.0000000000000000     
          32 ,          13 ,   1.0000000000000000     
         269 ,          13 ,  -1.0000000000000000     
         270 ,          13 ,   1.0000000000000000     
         280 ,          13 ,  -1.0000000000000000     
          32 ,          14 ,   1.0000000000000000     
         269 ,          14 ,  -1.0000000000000000     
         279 ,          14 ,  -1.0000000000000000     
         281 ,          14 ,   1.0000000000000000     
          32 ,          15 ,   1.0000000000000000     
         269 ,          15 ,  -1.0000000000000000     
         279 ,          15 ,   1.0000000000000000     
         281 ,          15 ,  -1.0000000000000000     
          32 ,          16 ,   1.0000000000000000     
         269 ,          16 ,  -1.0000000000000000     
         270 ,          16 ,  -1.0000000000000000     
         283 ,          16 ,   1.0000000000000000     
          32 ,          17 ,   1.0000000000000000     
         262 ,          17 ,   1.0000000000000000     
         263 ,          17 ,  -1.0000000000000000     
         269 ,          17 ,  -1.0000000000000000     
         281 ,          17 ,   1.0000000000000000     
         273 ,          18 ,   1.0000000000000000     
         279 ,          18 ,  -2.0000000000000000     
         284 ,          18 ,   1.0000000000000000     
          37 ,          19 ,   1.0000000000000000     
         208 ,          19 ,   1.0000000000000000     
         279 ,          19 ,  -2.0000000000000000     
         273 ,          20 ,   1.0000000000000000     
         279 ,          20 ,  -1.0000000000000000     
         281 ,          20 ,  -1.0000000000000000     
         208 ,          21 ,  -1.0000000000000000     
         273 ,          21 ,   1.0000000000000000     
         279 ,          21 ,  -1.0000000000000000     
         281 ,          21 ,   1.0000000000000000     
         270 ,          22 ,   1.0000000000000000     
         279 ,          22 ,   1.0000000000000000     
         280 ,          22 ,  -1.0000000000000000     
         281 ,          22 ,  -1.0000000000000000     
          37 ,          23 ,   1.0000000000000000     
         208 ,          23 ,   1.0000000000000000     
         281 ,          23 ,  -2.0000000000000000     
           6 ,          24 ,   1.0000000000000000     
          34 ,          24 ,   1.0000000000000000     
         258 ,          24 ,  -1.0000000000000000     
         279 ,          24 ,  -1.0000000000000000     
         281 ,          24 ,   1.0000000000000000     
          36 ,          25 ,   1.0000000000000000     
         186 ,          25 ,  -1.0000000000000000     
         263 ,          25 ,   1.0000000000000000     
         273 ,          25 ,   1.0000000000000000     
         279 ,          25 ,  -1.0000000000000000     
         262 ,          26 ,   1.0000000000000000     
         263 ,          26 ,  -1.0000000000000000     
         270 ,          26 ,   1.0000000000000000     
         280 ,          26 ,  -1.0000000000000000     
         281 ,          26 ,   1.0000000000000000     
          87 ,          27 ,   1.0000000000000000     
         263 ,          27 ,  -1.0000000000000000     
         280 ,          27 ,  -1.0000000000000000     
         134 ,          28 ,   1.0000000000000000     
         263 ,          28 ,  -1.0000000000000000     
         281 ,          28 ,  -1.0000000000000000     
         214 ,          29 ,   1.0000000000000000     
         262 ,          29 ,   1.0000000000000000     
         263 ,          29 ,  -2.0000000000000000     
         262 ,          30 ,   2.0000000000000000     
         263 ,          30 ,  -2.0000000000000000     
         281 ,          30 ,   2.0000000000000000     
         214 ,          31 ,  0.13000000000000000     
         262 ,          31 ,  0.87000000000000000     
         263 ,          31 ,  -1.0000000000000000     
         279 ,          31 ,  -1.0000000000000000     
         281 ,          31 ,   1.7400000000000000     
         134 ,          32 ,  -1.0000000000000000     
         263 ,          32 ,   1.0000000000000000     
         273 ,          32 ,   1.0000000000000000     
         279 ,          32 ,  -1.0000000000000000     
         134 ,          33 ,  -1.0000000000000000     
         262 ,          33 ,   1.0000000000000000     
         273 ,          33 ,   1.0000000000000000     
         193 ,          34 ,  -1.0000000000000000     
         248 ,          34 ,   1.0000000000000000     
         273 ,          34 ,   1.0000000000000000     
         279 ,          34 ,  -1.0000000000000000     
         193 ,          35 ,  -1.0000000000000000     
         228 ,          35 ,   1.0000000000000000     
         273 ,          35 ,   1.0000000000000000     
          33 ,          36 ,   1.0000000000000000     
         258 ,          36 ,   1.0000000000000000     
         262 ,          36 ,  -1.0000000000000000     
         273 ,          36 ,   1.0000000000000000     
         279 ,          36 ,  -1.0000000000000000     
         281 ,          36 ,   1.0000000000000000     
         260 ,          37 ,   1.0000000000000000     
         270 ,          37 ,  -1.0000000000000000     
         279 ,          37 ,  -1.0000000000000000     
         260 ,          38 ,  -1.0000000000000000     
         273 ,          38 ,   1.0000000000000000     
         279 ,          38 ,  -1.0000000000000000     
         283 ,          38 ,   1.0000000000000000     
         188 ,          39 ,   1.0000000000000000     
         279 ,          39 ,  -1.0000000000000000     
         280 ,          39 ,  -1.0000000000000000     
         188 ,          40 ,  -1.0000000000000000     
         270 ,          40 ,   1.0000000000000000     
         273 ,          40 ,   1.0000000000000000     
         279 ,          40 ,  -1.0000000000000000     
         101 ,          41 ,   1.0000000000000000     
         270 ,          41 ,  -1.0000000000000000     
         281 ,          41 ,  -1.0000000000000000     
         101 ,          42 ,  -1.0000000000000000     
         270 ,          42 ,   1.0000000000000000     
         281 ,          42 ,   1.0000000000000000     
         101 ,          43 ,  -1.0000000000000000     
         270 ,          43 ,   1.0000000000000000     
         273 ,          43 ,   1.0000000000000000     
         279 ,          43 ,  -1.0000000000000000     
         270 ,          44 ,   1.0000000000000000     
         279 ,          44 ,   1.0000000000000000     
         281 ,          44 ,  -1.0000000000000000     
         283 ,          44 ,  -1.0000000000000000     
         270 ,          45 ,   2.0000000000000000     
         280 ,          45 ,  -1.0000000000000000     
         283 ,          45 ,  -1.0000000000000000     
         270 ,          46 ,   1.0000000000000000     
         279 ,          46 ,  -1.0000000000000000     
         281 ,          46 ,   1.0000000000000000     
         283 ,          46 ,  -1.0000000000000000     
         169 ,          47 ,   1.0000000000000000     
         270 ,          47 ,  -1.0000000000000000     
         283 ,          47 ,  -1.0000000000000000     
         169 ,          48 ,  -1.0000000000000000     
         270 ,          48 ,   1.0000000000000000     
         283 ,          48 ,   1.0000000000000000     
           6 ,          49 ,   1.0000000000000000     
         207 ,          49 ,  -1.0000000000000000     
         273 ,          49 ,   1.0000000000000000     
         279 ,          49 ,  -1.0000000000000000     
         281 ,          49 ,   1.0000000000000000     
         214 ,          50 ,  -1.0000000000000000     
         262 ,          50 ,   1.0000000000000000     
         279 ,          50 ,  -1.0000000000000000     
         281 ,          50 ,   1.0000000000000000     
         280 ,          51 ,   1.0000000000000000     
         283 ,          51 ,  -1.0000000000000000     
          33 ,          52 ,   1.0000000000000000     
         258 ,          52 ,   1.0000000000000000     
         260 ,          52 ,   1.0000000000000000     
         262 ,          52 ,  -1.0000000000000000     
         281 ,          52 ,   1.0000000000000000     
         283 ,          52 ,  -1.0000000000000000     
          33 ,          53 ,   5.0000000000000003E-002
         257 ,          53 ,  0.94999999999999996     
         258 ,          53 ,   5.0000000000000003E-002
         261 ,          53 ,  -1.0000000000000000     
         262 ,          53 ,   5.0000000000000003E-002
         273 ,          53 ,   1.0000000000000000     
         279 ,          53 ,  -1.0000000000000000     
         281 ,          53 ,   5.0000000000000003E-002
         257 ,          54 ,   1.0000000000000000     
         260 ,          54 ,   1.0000000000000000     
         261 ,          54 ,  -1.0000000000000000     
         283 ,          54 ,  -1.0000000000000000     
          63 ,          55 ,   1.0000000000000000     
         257 ,          55 ,  -1.0000000000000000     
         270 ,          55 ,  -1.0000000000000000     
          63 ,          56 ,  -1.0000000000000000     
         257 ,          56 ,   1.0000000000000000     
         270 ,          56 ,   1.0000000000000000     
           6 ,          57 ,   1.0000000000000000     
         257 ,          57 ,  -1.0000000000000000     
         263 ,          57 ,   1.0000000000000000     
         270 ,          57 ,   1.0000000000000000     
         280 ,          57 ,  -1.0000000000000000     
         157 ,          58 ,  -1.0000000000000000     
         213 ,          58 ,   1.0000000000000000     
         273 ,          58 ,   1.0000000000000000     
         279 ,          58 ,  -1.0000000000000000     
         213 ,          59 ,  -1.0000000000000000     
         261 ,          59 ,   1.0000000000000000     
         270 ,          59 ,   1.0000000000000000     
         280 ,          59 ,  -1.0000000000000000     
         281 ,          59 ,   1.0000000000000000     
          88 ,          60 ,   1.0000000000000000     
         213 ,          60 ,  -1.0000000000000000     
         280 ,          60 ,  -1.0000000000000000     
         235 ,          61 ,  -1.0000000000000000     
         261 ,          61 ,   1.0000000000000000     
         270 ,          61 ,   1.0000000000000000     
         280 ,          61 ,  -1.0000000000000000     
         281 ,          61 ,   1.0000000000000000     
         121 ,          62 ,  -1.0000000000000000     
         253 ,          62 ,   1.0000000000000000     
         279 ,          62 ,  -1.0000000000000000     
         121 ,          63 ,  -1.0000000000000000     
         233 ,          63 ,   1.0000000000000000     
         279 ,          63 ,  -1.0000000000000000     
         233 ,          64 ,  -1.0000000000000000     
         255 ,          64 ,   1.0000000000000000     
         270 ,          64 ,   1.0000000000000000     
         280 ,          64 ,  -1.0000000000000000     
         281 ,          64 ,   1.0000000000000000     
          89 ,          65 ,   1.0000000000000000     
         233 ,          65 ,  -1.0000000000000000     
         280 ,          65 ,  -1.0000000000000000     
         204 ,          66 ,  -1.0000000000000000     
         261 ,          66 ,   1.0000000000000000     
         262 ,          66 ,   1.0000000000000000     
         270 ,          66 ,   1.0000000000000000     
         280 ,          66 ,  -1.0000000000000000     
         281 ,          66 ,   1.0000000000000000     
         113 ,          67 ,  -1.0000000000000000     
         252 ,          67 ,   1.0000000000000000     
         279 ,          67 ,  -1.0000000000000000     
         219 ,          68 ,  0.32000000000000001     
         222 ,          68 ,  0.19000000000000000     
         233 ,          68 ,   5.0000000000000003E-002
         235 ,          68 ,  0.32000000000000001     
         252 ,          68 ,  -1.0000000000000000     
         253 ,          68 ,  0.17999999999999999     
         255 ,          68 ,  0.14000000000000001     
         261 ,          68 ,  0.32000000000000001     
         263 ,          68 ,  0.19000000000000000     
         270 ,          68 ,   1.0000000000000000     
         280 ,          68 ,  -1.0000000000000000     
         281 ,          68 ,  0.27000000000000002     
         198 ,          69 ,   1.0000000000000000     
         252 ,          69 ,  -1.0000000000000000     
         280 ,          69 ,  -1.0000000000000000     
         251 ,          70 ,  -1.0000000000000000     
         255 ,          70 ,  0.56999999999999995     
         261 ,          70 ,  0.85999999999999999     
         262 ,          70 ,  0.56999999999999995     
         270 ,          70 ,   2.0000000000000000     
         280 ,          70 ,  -1.0000000000000000     
         248 ,          71 ,  -1.0000000000000000     
         257 ,          71 ,   1.0000000000000000     
         262 ,          71 ,   1.0000000000000000     
         270 ,          71 ,   1.0000000000000000     
         280 ,          71 ,  -1.0000000000000000     
         198 ,          72 ,   7.0000000000000007E-002
         249 ,          72 ,  -1.0000000000000000     
         257 ,          72 ,  0.93000000000000005     
         261 ,          72 ,  0.93000000000000005     
         270 ,          72 ,  0.93000000000000005     
         280 ,          72 ,  -1.0000000000000000     
         219 ,          73 ,   1.0000000000000000     
         253 ,          73 ,  -1.0000000000000000     
         270 ,          73 ,   1.0000000000000000     
         280 ,          73 ,  -1.0000000000000000     
         281 ,          73 ,   1.0000000000000000     
          86 ,          74 ,   1.0000000000000000     
         253 ,          74 ,  -1.0000000000000000     
         280 ,          74 ,  -1.0000000000000000     
         197 ,          75 ,  -1.0000000000000000     
         261 ,          75 ,   1.0000000000000000     
         262 ,          75 ,   1.0000000000000000     
         270 ,          75 ,   2.0000000000000000     
         280 ,          75 ,  -1.0000000000000000     
         113 ,          76 ,  -1.0000000000000000     
         252 ,          76 ,   1.0000000000000000     
         260 ,          76 ,   1.0000000000000000     
         283 ,          76 ,  -1.0000000000000000     
         198 ,          77 ,  -1.0000000000000000     
         251 ,          77 ,   1.0000000000000000     
         273 ,          77 ,   1.0000000000000000     
         279 ,          77 ,  -1.0000000000000000     
           6 ,          78 ,   1.0000000000000000     
         215 ,          78 ,  -1.0000000000000000     
         263 ,          78 ,   1.0000000000000000     
         273 ,          78 ,   1.0000000000000000     
         279 ,          78 ,  -1.0000000000000000     
         250 ,          79 ,   1.0000000000000000     
         255 ,          79 ,  -1.0000000000000000     
         273 ,          79 ,   1.0000000000000000     
         279 ,          79 ,  -1.0000000000000000     
          49 ,          80 ,   1.0000000000000000     
         250 ,          80 ,  -1.0000000000000000     
         270 ,          80 ,  -1.0000000000000000     
          49 ,          81 ,  -1.0000000000000000     
         250 ,          81 ,   1.0000000000000000     
         270 ,          81 ,   1.0000000000000000     
         233 ,          82 ,   7.0000000000000007E-002
         235 ,          82 ,  0.50000000000000000     
         250 ,          82 ,  -1.0000000000000000     
         253 ,          82 ,  0.27000000000000002     
         270 ,          82 ,   1.0000000000000000     
         280 ,          82 ,  -1.0000000000000000     
         250 ,          83 ,   1.0000000000000000     
         255 ,          83 ,  -1.0000000000000000     
         260 ,          83 ,   1.0000000000000000     
         283 ,          83 ,  -1.0000000000000000     
         219 ,          84 ,  -1.0000000000000000     
         248 ,          84 ,   1.0000000000000000     
         273 ,          84 ,   1.0000000000000000     
         279 ,          84 ,  -1.0000000000000000     
         154 ,          85 ,  0.25000000000000000     
         214 ,          85 ,  0.25000000000000000     
         233 ,          85 ,  -1.0000000000000000     
         255 ,          85 ,  0.75000000000000000     
         262 ,          85 ,  0.75000000000000000     
         263 ,          85 ,  -1.0000000000000000     
         281 ,          85 ,   1.0000000000000000     
         154 ,          86 ,  0.25000000000000000     
         204 ,          86 ,  -1.0000000000000000     
         214 ,          86 ,  0.25000000000000000     
         246 ,          86 ,  0.16000000000000000     
         255 ,          86 ,   8.9999999999999997E-002
         261 ,          86 ,  0.50000000000000000     
         262 ,          86 ,   1.2500000000000000     
         263 ,          86 ,  -1.0000000000000000     
         281 ,          86 ,   1.0000000000000000     
          91 ,          87 ,   1.0000000000000000     
         252 ,          87 ,  -1.0000000000000000     
         281 ,          87 ,  -1.0000000000000000     
         198 ,          88 ,   1.0000000000000000     
         251 ,          88 ,  -1.0000000000000000     
         281 ,          88 ,  -1.0000000000000000     
         193 ,          89 ,  0.84999999999999998     
         248 ,          89 ,  -1.0000000000000000     
         257 ,          89 ,  0.14999999999999999     
         262 ,          89 ,  0.14999999999999999     
         279 ,          89 ,  0.14999999999999999     
